OrderID,CustomerID,OrderDateTime,ProductID,Quantity,TotalAmount,StoreID,OrderStatus,ExpectedDeliveryTime,ActualDeliveryTime
5739,8739,2025-02-17 18:29:03.428463,1024,5,1125,2032,Delivered,2025-02-17 18:39:03.428463,2025-02-17 18:49:03.428463
5740,8740,2025-01-28 20:25:03.428463,1004,2,56,2003,Delivered,2025-01-28 20:35:03.428463,2025-01-28 20:45:03.428463
5741,8741,2025-01-25 14:53:03.428463,1009,4,140,2032,Delivered,2025-01-25 15:03:03.428463,2025-01-25 15:03:03.428463
5742,8742,2025-01-28 00:01:03.428463,1035,3,270,2054,Delivered,2025-01-28 00:11:03.428463,2025-01-28 00:16:03.428463
5743,8743,2025-01-24 15:21:03.428463,1041,1,275,2060,Delivered,2025-01-24 15:31:03.428463,2025-01-24 15:46:03.428463
5744,8744,2025-02-07 05:33:03.428463,1033,1,85,2048,Delivered,2025-02-07 05:43:03.428463,2025-02-07 05:45:03.428463
5745,8745,2025-02-03 00:35:03.428463,1019,1,199,2059,Delivered,2025-02-03 00:45:03.428463,2025-02-03 00:50:03.428463
5746,8746,2025-02-11 01:38:03.428463,1023,1,135,2016,Delivered,2025-02-11 01:48:03.428463,2025-02-11 01:58:03.428463
5747,8747,2025-02-21 04:18:03.428463,1009,5,175,2069,Delivered,2025-02-21 04:28:03.428463,2025-02-21 04:30:03.428463
5748,8748,2025-02-13 05:38:03.428463,1017,5,1200,2043,Delivered,2025-02-13 05:48:03.428463,2025-02-13 06:03:03.428463
5749,8749,2025-01-22 21:16:03.428463,1035,4,360,2085,Delivered,2025-01-22 21:26:03.428463,2025-01-22 21:36:03.428463
5750,8750,2025-01-27 15:33:03.428463,1012,3,540,2024,Delivered,2025-01-27 15:43:03.428463,2025-01-27 15:58:03.428463
5751,8751,2025-01-24 16:58:03.428463,1021,5,2995,2000,Delivered,2025-01-24 17:08:03.428463,2025-01-24 17:18:03.428463
5752,8752,2025-02-08 03:26:03.428463,1008,1,150,2051,Delivered,2025-02-08 03:36:03.428463,2025-02-08 03:38:03.428463
5753,8753,2025-02-19 05:23:03.428463,1034,5,1050,2047,Delivered,2025-02-19 05:33:03.428463,2025-02-19 05:43:03.428463
5754,8754,2025-02-01 07:01:03.428463,1032,2,640,2085,Delivered,2025-02-01 07:11:03.428463,2025-02-01 07:13:03.428463
5755,8755,2025-01-22 22:13:03.428463,1036,4,260,2067,Delivered,2025-01-22 22:23:03.428463,2025-01-22 22:28:03.428463
5756,8756,2025-02-05 02:41:03.428463,1013,3,630,2096,Delivered,2025-02-05 02:51:03.428463,2025-02-05 02:53:03.428463
5757,8757,2025-02-01 07:13:03.428463,1019,2,398,2016,Delivered,2025-02-01 07:23:03.428463,2025-02-01 07:25:03.428463
5758,8758,2025-01-24 22:37:03.428463,1029,3,1155,2061,Delivered,2025-01-24 22:47:03.428463,2025-01-24 22:47:03.428463
5759,8759,2025-02-05 23:25:03.428463,1002,5,200,2088,Delivered,2025-02-05 23:35:03.428463,2025-02-05 23:40:03.428463
5760,8760,2025-01-24 21:39:03.428463,1026,4,1196,2026,Delivered,2025-01-24 21:49:03.428463,2025-01-24 21:59:03.428463
5761,8761,2025-02-03 20:48:03.428463,1022,5,800,2090,Delivered,2025-02-03 20:58:03.428463,2025-02-03 21:00:03.428463
5762,8762,2025-01-31 18:06:03.428463,1039,2,220,2021,Delivered,2025-01-31 18:16:03.428463,2025-01-31 18:21:03.428463
5763,8763,2025-02-19 22:31:03.428463,1045,1,80,2059,Delivered,2025-02-19 22:41:03.428463,2025-02-19 22:56:03.428463
5764,8764,2025-02-07 00:51:03.428463,1021,5,2995,2052,Delivered,2025-02-07 01:01:03.428463,2025-02-07 01:03:03.428463
5765,8765,2025-02-16 04:39:03.428463,1048,3,330,2039,Delivered,2025-02-16 04:49:03.428463,2025-02-16 04:51:03.428463
5766,8766,2025-02-04 23:56:03.428463,1027,5,495,2091,Delivered,2025-02-05 00:06:03.428463,2025-02-05 00:21:03.428463
5767,8767,2025-02-02 15:31:03.428463,1043,2,280,2051,Delivered,2025-02-02 15:41:03.428463,2025-02-02 15:41:03.428463
5768,8768,2025-02-02 15:26:03.428463,1012,3,540,2020,Delivered,2025-02-02 15:36:03.428463,2025-02-02 15:51:03.428463
5769,8769,2025-02-17 22:07:03.428463,1012,4,720,2048,Delivered,2025-02-17 22:17:03.428463,2025-02-17 22:19:03.428463
5770,8770,2025-01-26 14:59:03.428463,1042,1,180,2083,Delivered,2025-01-26 15:09:03.428463,2025-01-26 15:11:03.428463
5771,8771,2025-02-10 23:35:03.428463,1029,1,385,2081,Delivered,2025-02-10 23:45:03.428463,2025-02-10 23:47:03.428463
5772,8772,2025-02-02 19:45:03.428463,1017,3,720,2026,Delivered,2025-02-02 19:55:03.428463,2025-02-02 19:55:03.428463
5773,8773,2025-02-14 21:20:03.428463,1032,5,1600,2081,Delivered,2025-02-14 21:30:03.428463,2025-02-14 21:45:03.428463
5774,8774,2025-02-19 05:42:03.428463,1040,4,640,2045,Delivered,2025-02-19 05:52:03.428463,2025-02-19 06:02:03.428463
5775,8775,2025-01-27 15:32:03.428463,1026,2,598,2005,Delivered,2025-01-27 15:42:03.428463,2025-01-27 15:42:03.428463
5776,8776,2025-02-18 03:43:03.428463,1013,1,210,2002,Delivered,2025-02-18 03:53:03.428463,2025-02-18 04:03:03.428463
5777,8777,2025-02-01 23:53:03.428463,1011,2,120,2032,Delivered,2025-02-02 00:03:03.428463,2025-02-02 00:13:03.428463
5778,8778,2025-02-17 00:44:03.428463,1011,2,120,2037,Delivered,2025-02-17 00:54:03.428463,2025-02-17 01:04:03.428463
5779,8779,2025-02-18 02:07:03.428463,1021,5,2995,2012,Delivered,2025-02-18 02:17:03.428463,2025-02-18 02:19:03.428463
5780,8780,2025-01-29 01:37:03.428463,1009,3,105,2064,Delivered,2025-01-29 01:47:03.428463,2025-01-29 01:49:03.428463
5781,8781,2025-02-18 19:35:03.428463,1026,5,1495,2054,Delivered,2025-02-18 19:45:03.428463,2025-02-18 20:00:03.428463
5782,8782,2025-01-23 05:46:03.428463,1009,5,175,2060,Delivered,2025-01-23 05:56:03.428463,2025-01-23 06:11:03.428463
5783,8783,2025-02-21 06:17:03.428463,1009,5,175,2021,Delivered,2025-02-21 06:27:03.428463,2025-02-21 06:29:03.428463
5784,8784,2025-02-09 15:17:03.428463,1004,3,84,2063,Delivered,2025-02-09 15:27:03.428463,2025-02-09 15:27:03.428463
5785,8785,2025-02-05 18:46:03.428463,1020,1,160,2041,Delivered,2025-02-05 18:56:03.428463,2025-02-05 18:58:03.428463
5786,8786,2025-02-11 15:09:03.428463,1000,1,72,2002,Delivered,2025-02-11 15:19:03.428463,2025-02-11 15:24:03.428463
5787,8787,2025-02-17 02:09:03.428463,1025,1,45,2054,Delivered,2025-02-17 02:19:03.428463,2025-02-17 02:34:03.428463
5788,8788,2025-01-27 05:33:03.428463,1030,1,175,2029,Delivered,2025-01-27 05:43:03.428463,2025-01-27 05:43:03.428463
5789,8789,2025-01-26 20:54:03.428463,1008,3,450,2057,Delivered,2025-01-26 21:04:03.428463,2025-01-26 21:19:03.428463
5790,8790,2025-01-24 18:40:03.428463,1008,1,150,2048,Delivered,2025-01-24 18:50:03.428463,2025-01-24 18:55:03.428463
5791,8791,2025-01-23 16:43:03.428463,1025,2,90,2087,Delivered,2025-01-23 16:53:03.428463,2025-01-23 16:55:03.428463
5792,8792,2025-02-06 02:28:03.428463,1028,5,750,2075,Delivered,2025-02-06 02:38:03.428463,2025-02-06 02:43:03.428463
5793,8793,2025-02-21 05:45:03.428463,1029,3,1155,2084,Delivered,2025-02-21 05:55:03.428463,2025-02-21 05:57:03.428463
5794,8794,2025-02-14 23:25:03.428463,1011,3,180,2007,Delivered,2025-02-14 23:35:03.428463,2025-02-14 23:37:03.428463
5795,8795,2025-02-19 06:48:03.428463,1044,3,510,2043,Delivered,2025-02-19 06:58:03.428463,2025-02-19 07:13:03.428463
5796,8796,2025-01-27 15:08:03.428463,1003,1,255,2079,Delivered,2025-01-27 15:18:03.428463,2025-01-27 15:18:03.428463
5797,8797,2025-02-03 06:36:03.428463,1021,2,1198,2056,Delivered,2025-02-03 06:46:03.428463,2025-02-03 06:48:03.428463
5798,8798,2025-01-29 02:18:03.428463,1033,2,170,2082,Delivered,2025-01-29 02:28:03.428463,2025-01-29 02:30:03.428463
5799,8799,2025-02-03 15:56:03.428463,1009,3,105,2045,Delivered,2025-02-03 16:06:03.428463,2025-02-03 16:06:03.428463
5800,8800,2025-02-16 19:07:03.428463,1031,2,260,2042,Delivered,2025-02-16 19:17:03.428463,2025-02-16 19:27:03.428463
5801,8801,2025-02-11 16:38:03.428463,1034,1,210,2035,Delivered,2025-02-11 16:48:03.428463,2025-02-11 16:58:03.428463
5802,8802,2025-02-14 05:24:03.428463,1020,4,640,2089,Delivered,2025-02-14 05:34:03.428463,2025-02-14 05:39:03.428463
5803,8803,2025-02-12 07:37:03.428463,1023,1,135,2006,Delivered,2025-02-12 07:47:03.428463,2025-02-12 07:49:03.428463
5804,8804,2025-02-12 23:50:03.428463,1004,1,28,2076,Delivered,2025-02-13 00:00:03.428463,2025-02-13 00:00:03.428463
5805,8805,2025-02-12 23:47:03.428463,1019,5,995,2061,Delivered,2025-02-12 23:57:03.428463,2025-02-13 00:02:03.428463
5806,8806,2025-02-21 04:41:03.428463,1049,1,240,2095,Delivered,2025-02-21 04:51:03.428463,2025-02-21 04:51:03.428463
5807,8807,2025-02-19 21:51:03.428463,1042,2,360,2058,Delivered,2025-02-19 22:01:03.428463,2025-02-19 22:03:03.428463
5808,8808,2025-02-06 04:28:03.428463,1039,3,330,2032,Delivered,2025-02-06 04:38:03.428463,2025-02-06 04:48:03.428463
5809,8809,2025-01-21 20:48:03.428463,1009,2,70,2070,Delivered,2025-01-21 20:58:03.428463,2025-01-21 21:08:03.428463
5810,8810,2025-02-17 16:19:03.428463,1047,5,1925,2042,Delivered,2025-02-17 16:29:03.428463,2025-02-17 16:39:03.428463
5811,8811,2025-01-22 06:11:03.428463,1021,2,1198,2032,Delivered,2025-01-22 06:21:03.428463,2025-01-22 06:31:03.428463
5812,8812,2025-02-17 05:12:03.428463,1036,1,65,2053,Delivered,2025-02-17 05:22:03.428463,2025-02-17 05:37:03.428463
5813,8813,2025-02-15 19:41:03.428463,1045,3,240,2065,Delivered,2025-02-15 19:51:03.428463,2025-02-15 19:56:03.428463
5814,8814,2025-01-24 20:16:03.428463,1038,4,360,2090,Delivered,2025-01-24 20:26:03.428463,2025-01-24 20:36:03.428463
5815,8815,2025-01-21 17:40:03.428463,1035,4,360,2082,Delivered,2025-01-21 17:50:03.428463,2025-01-21 18:00:03.428463
5816,8816,2025-02-01 04:10:03.428463,1026,1,299,2048,Delivered,2025-02-01 04:20:03.428463,2025-02-01 04:30:03.428463
5817,8817,2025-02-16 19:33:03.428463,1000,3,216,2070,Delivered,2025-02-16 19:43:03.428463,2025-02-16 19:58:03.428463
5818,8818,2025-02-20 18:18:03.428463,1026,3,897,2010,Delivered,2025-02-20 18:28:03.428463,2025-02-20 18:38:03.428463
5819,8819,2025-02-15 18:41:03.428463,1032,4,1280,2095,Delivered,2025-02-15 18:51:03.428463,2025-02-15 19:01:03.428463
5820,8820,2025-02-09 03:25:03.428463,1012,3,540,2001,Delivered,2025-02-09 03:35:03.428463,2025-02-09 03:50:03.428463
5821,8821,2025-02-19 06:05:03.428463,1012,5,900,2010,Delivered,2025-02-19 06:15:03.428463,2025-02-19 06:15:03.428463
5822,8822,2025-01-25 06:49:03.428463,1033,2,170,2045,Delivered,2025-01-25 06:59:03.428463,2025-01-25 07:01:03.428463
5823,8823,2025-02-08 03:40:03.428463,1010,5,900,2060,Delivered,2025-02-08 03:50:03.428463,2025-02-08 03:50:03.428463
5824,8824,2025-02-07 00:54:03.428463,1047,2,770,2078,Delivered,2025-02-07 01:04:03.428463,2025-02-07 01:06:03.428463
5825,8825,2025-01-25 05:28:03.428463,1040,3,480,2062,Delivered,2025-01-25 05:38:03.428463,2025-01-25 05:48:03.428463
5826,8826,2025-02-06 15:10:03.428463,1001,5,1300,2060,Delivered,2025-02-06 15:20:03.428463,2025-02-06 15:25:03.428463
5827,8827,2025-02-03 23:13:03.428463,1001,3,780,2050,Delivered,2025-02-03 23:23:03.428463,2025-02-03 23:33:03.428463
5828,8828,2025-02-20 05:51:03.428463,1048,3,330,2068,Delivered,2025-02-20 06:01:03.428463,2025-02-20 06:16:03.428463
5829,8829,2025-02-17 06:51:03.428463,1030,5,875,2043,Delivered,2025-02-17 07:01:03.428463,2025-02-17 07:16:03.428463
5830,8830,2025-02-01 18:52:03.428463,1007,2,40,2054,Delivered,2025-02-01 19:02:03.428463,2025-02-01 19:04:03.428463
5831,8831,2025-02-04 03:36:03.428463,1005,2,360,2046,Delivered,2025-02-04 03:46:03.428463,2025-02-04 04:01:03.428463
5832,8832,2025-02-10 07:05:03.428463,1038,2,180,2026,Delivered,2025-02-10 07:15:03.428463,2025-02-10 07:20:03.428463
5833,8833,2025-01-27 03:01:03.428463,1048,1,110,2055,Delivered,2025-01-27 03:11:03.428463,2025-01-27 03:26:03.428463
5834,8834,2025-02-20 07:20:03.428463,1036,2,130,2024,Delivered,2025-02-20 07:30:03.428463,2025-02-20 07:35:03.428463
5835,8835,2025-02-09 14:58:03.428463,1049,4,960,2088,Delivered,2025-02-09 15:08:03.428463,2025-02-09 15:10:03.428463
5836,8836,2025-02-06 22:07:03.428463,1009,3,105,2002,Delivered,2025-02-06 22:17:03.428463,2025-02-06 22:22:03.428463
5837,8837,2025-02-21 02:55:03.428463,1000,1,72,2029,Delivered,2025-02-21 03:05:03.428463,2025-02-21 03:10:03.428463
5838,8838,2025-02-19 18:37:03.428463,1003,4,1020,2028,Delivered,2025-02-19 18:47:03.428463,2025-02-19 18:49:03.428463
5839,8839,2025-02-20 01:06:03.428463,1011,1,60,2037,Delivered,2025-02-20 01:16:03.428463,2025-02-20 01:21:03.428463
5840,8840,2025-01-29 19:01:03.428463,1030,2,350,2014,Delivered,2025-01-29 19:11:03.428463,2025-01-29 19:21:03.428463
5841,8841,2025-02-14 21:15:03.428463,1028,4,600,2089,Delivered,2025-02-14 21:25:03.428463,2025-02-14 21:35:03.428463
5842,8842,2025-02-15 06:41:03.428463,1036,3,195,2082,Delivered,2025-02-15 06:51:03.428463,2025-02-15 07:06:03.428463
5843,8843,2025-02-07 19:33:03.428463,1011,2,120,2034,Delivered,2025-02-07 19:43:03.428463,2025-02-07 19:53:03.428463
5844,8844,2025-02-04 03:12:03.428463,1018,5,950,2042,Delivered,2025-02-04 03:22:03.428463,2025-02-04 03:24:03.428463
5845,8845,2025-02-09 20:57:03.428463,1019,5,995,2008,Delivered,2025-02-09 21:07:03.428463,2025-02-09 21:12:03.428463
5846,8846,2025-02-10 02:42:03.428463,1037,5,1750,2086,Delivered,2025-02-10 02:52:03.428463,2025-02-10 03:07:03.428463
5847,8847,2025-01-27 22:23:03.428463,1010,4,720,2011,Delivered,2025-01-27 22:33:03.428463,2025-01-27 22:48:03.428463
5848,8848,2025-02-09 16:01:03.428463,1048,4,440,2042,Delivered,2025-02-09 16:11:03.428463,2025-02-09 16:26:03.428463
5849,8849,2025-01-30 21:53:03.428463,1006,2,28,2007,Delivered,2025-01-30 22:03:03.428463,2025-01-30 22:08:03.428463
5850,8850,2025-01-29 17:33:03.428463,1013,5,1050,2036,Delivered,2025-01-29 17:43:03.428463,2025-01-29 17:45:03.428463
5851,8851,2025-01-29 15:46:03.428463,1042,4,720,2093,Delivered,2025-01-29 15:56:03.428463,2025-01-29 16:11:03.428463
5852,8852,2025-02-03 02:29:03.428463,1000,5,360,2043,Delivered,2025-02-03 02:39:03.428463,2025-02-03 02:54:03.428463
5853,8853,2025-01-28 21:13:03.428463,1014,2,290,2062,Delivered,2025-01-28 21:23:03.428463,2025-01-28 21:23:03.428463
5854,8854,2025-02-20 07:35:03.428463,1034,3,630,2050,Delivered,2025-02-20 07:45:03.428463,2025-02-20 08:00:03.428463
5855,8855,2025-02-16 05:06:03.428463,1023,4,540,2017,Delivered,2025-02-16 05:16:03.428463,2025-02-16 05:26:03.428463
5856,8856,2025-02-13 06:18:03.428463,1026,5,1495,2086,Delivered,2025-02-13 06:28:03.428463,2025-02-13 06:43:03.428463
5857,8857,2025-02-02 00:16:03.428463,1019,1,199,2062,Delivered,2025-02-02 00:26:03.428463,2025-02-02 00:26:03.428463
5858,8858,2025-01-30 03:23:03.428463,1033,2,170,2076,Delivered,2025-01-30 03:33:03.428463,2025-01-30 03:38:03.428463
5859,8859,2025-02-04 20:13:03.428463,1011,3,180,2092,Delivered,2025-02-04 20:23:03.428463,2025-02-04 20:23:03.428463
5860,8860,2025-02-08 04:19:03.428463,1005,1,180,2096,Delivered,2025-02-08 04:29:03.428463,2025-02-08 04:44:03.428463
5861,8861,2025-02-09 02:37:03.428463,1029,2,770,2072,Delivered,2025-02-09 02:47:03.428463,2025-02-09 02:47:03.428463
5862,8862,2025-02-09 04:32:03.428463,1004,4,112,2076,Delivered,2025-02-09 04:42:03.428463,2025-02-09 04:52:03.428463
5863,8863,2025-01-23 21:58:03.428463,1026,1,299,2039,Delivered,2025-01-23 22:08:03.428463,2025-01-23 22:23:03.428463
5864,8864,2025-02-17 15:46:03.428463,1002,3,120,2002,Delivered,2025-02-17 15:56:03.428463,2025-02-17 15:56:03.428463
5865,8865,2025-02-21 06:51:03.428463,1039,4,440,2034,Delivered,2025-02-21 07:01:03.428463,2025-02-21 07:11:03.428463
5866,8866,2025-02-08 19:08:03.428463,1011,3,180,2076,Delivered,2025-02-08 19:18:03.428463,2025-02-08 19:20:03.428463
5867,8867,2025-02-07 04:16:03.428463,1034,3,630,2096,Delivered,2025-02-07 04:26:03.428463,2025-02-07 04:41:03.428463
5868,8868,2025-01-24 03:15:03.428463,1007,2,40,2097,Delivered,2025-01-24 03:25:03.428463,2025-01-24 03:25:03.428463
5869,8869,2025-02-02 03:01:03.428463,1038,3,270,2095,Delivered,2025-02-02 03:11:03.428463,2025-02-02 03:26:03.428463
5870,8870,2025-02-03 06:01:03.428463,1003,1,255,2049,Delivered,2025-02-03 06:11:03.428463,2025-02-03 06:21:03.428463
5871,8871,2025-01-29 07:10:03.428463,1004,4,112,2087,Delivered,2025-01-29 07:20:03.428463,2025-01-29 07:35:03.428463
5872,8872,2025-01-22 18:52:03.428463,1034,3,630,2011,Delivered,2025-01-22 19:02:03.428463,2025-01-22 19:07:03.428463
5873,8873,2025-02-08 18:32:03.428463,1007,2,40,2085,Delivered,2025-02-08 18:42:03.428463,2025-02-08 18:57:03.428463
5874,8874,2025-02-20 21:51:03.428463,1018,5,950,2076,Delivered,2025-02-20 22:01:03.428463,2025-02-20 22:11:03.428463
5875,8875,2025-02-19 00:35:03.428463,1008,2,300,2022,Delivered,2025-02-19 00:45:03.428463,2025-02-19 00:50:03.428463
5876,8876,2025-01-31 17:01:03.428463,1023,4,540,2077,Delivered,2025-01-31 17:11:03.428463,2025-01-31 17:13:03.428463
5877,8877,2025-02-05 07:34:03.428463,1011,1,60,2061,Delivered,2025-02-05 07:44:03.428463,2025-02-05 07:44:03.428463
5878,8878,2025-02-09 00:25:03.428463,1018,1,190,2081,Delivered,2025-02-09 00:35:03.428463,2025-02-09 00:37:03.428463
5879,8879,2025-01-27 07:13:03.428463,1001,2,520,2076,Delivered,2025-01-27 07:23:03.428463,2025-01-27 07:28:03.428463
5880,8880,2025-02-01 07:40:03.428463,1046,3,270,2060,Delivered,2025-02-01 07:50:03.428463,2025-02-01 07:50:03.428463
5881,8881,2025-02-15 19:04:03.428463,1011,2,120,2090,Delivered,2025-02-15 19:14:03.428463,2025-02-15 19:19:03.428463
5882,8882,2025-02-08 19:43:03.428463,1014,5,725,2066,Delivered,2025-02-08 19:53:03.428463,2025-02-08 19:53:03.428463
5883,8883,2025-02-01 06:50:03.428463,1006,3,42,2062,Delivered,2025-02-01 07:00:03.428463,2025-02-01 07:02:03.428463
5884,8884,2025-01-30 06:06:03.428463,1042,4,720,2033,Delivered,2025-01-30 06:16:03.428463,2025-01-30 06:18:03.428463
5885,8885,2025-02-12 01:08:03.428463,1028,2,300,2066,Delivered,2025-02-12 01:18:03.428463,2025-02-12 01:23:03.428463
5886,8886,2025-02-05 06:12:03.428463,1018,1,190,2075,Delivered,2025-02-05 06:22:03.428463,2025-02-05 06:27:03.428463
5887,8887,2025-02-09 21:32:03.428463,1032,3,960,2025,Delivered,2025-02-09 21:42:03.428463,2025-02-09 21:52:03.428463
5888,8888,2025-01-31 07:08:03.428463,1008,4,600,2026,Delivered,2025-01-31 07:18:03.428463,2025-01-31 07:18:03.428463
5889,8889,2025-02-07 06:19:03.428463,1029,4,1540,2018,Delivered,2025-02-07 06:29:03.428463,2025-02-07 06:29:03.428463
5890,8890,2025-02-09 23:28:03.428463,1037,5,1750,2053,Delivered,2025-02-09 23:38:03.428463,2025-02-09 23:48:03.428463
5891,8891,2025-01-28 23:41:03.428463,1018,5,950,2004,Delivered,2025-01-28 23:51:03.428463,2025-01-28 23:51:03.428463
5892,8892,2025-01-30 07:27:03.428463,1011,1,60,2021,Delivered,2025-01-30 07:37:03.428463,2025-01-30 07:52:03.428463
5893,8893,2025-02-01 00:09:03.428463,1035,2,180,2089,Delivered,2025-02-01 00:19:03.428463,2025-02-01 00:29:03.428463
5894,8894,2025-02-04 16:04:03.428463,1006,4,56,2038,Delivered,2025-02-04 16:14:03.428463,2025-02-04 16:29:03.428463
5895,8895,2025-02-16 16:48:03.428463,1033,4,340,2096,Delivered,2025-02-16 16:58:03.428463,2025-02-16 17:03:03.428463
5896,8896,2025-02-13 06:16:03.428463,1009,2,70,2075,Delivered,2025-02-13 06:26:03.428463,2025-02-13 06:26:03.428463
5897,8897,2025-01-30 06:59:03.428463,1024,4,900,2027,Delivered,2025-01-30 07:09:03.428463,2025-01-30 07:11:03.428463
5898,8898,2025-02-10 05:12:03.428463,1015,2,230,2037,Delivered,2025-02-10 05:22:03.428463,2025-02-10 05:24:03.428463
5899,8899,2025-02-01 01:08:03.428463,1039,3,330,2023,Delivered,2025-02-01 01:18:03.428463,2025-02-01 01:20:03.428463
5900,8900,2025-01-29 00:42:03.428463,1013,1,210,2008,Delivered,2025-01-29 00:52:03.428463,2025-01-29 01:07:03.428463
5901,8901,2025-01-22 15:40:03.428463,1005,3,540,2080,Delivered,2025-01-22 15:50:03.428463,2025-01-22 16:00:03.428463
5902,8902,2025-01-27 23:54:03.428463,1029,4,1540,2018,Delivered,2025-01-28 00:04:03.428463,2025-01-28 00:19:03.428463
5903,8903,2025-01-28 07:06:03.428463,1045,4,320,2007,Delivered,2025-01-28 07:16:03.428463,2025-01-28 07:21:03.428463
5904,8904,2025-02-12 21:37:03.428463,1025,1,45,2000,Delivered,2025-02-12 21:47:03.428463,2025-02-12 21:52:03.428463
5905,8905,2025-02-12 02:11:03.428463,1008,3,450,2090,Delivered,2025-02-12 02:21:03.428463,2025-02-12 02:23:03.428463
5906,8906,2025-02-11 18:31:03.428463,1026,2,598,2067,Delivered,2025-02-11 18:41:03.428463,2025-02-11 18:51:03.428463
5907,8907,2025-02-15 05:27:03.428463,1044,1,170,2042,Delivered,2025-02-15 05:37:03.428463,2025-02-15 05:42:03.428463
5908,8908,2025-02-19 04:51:03.428463,1036,4,260,2090,Delivered,2025-02-19 05:01:03.428463,2025-02-19 05:03:03.428463
5909,8909,2025-02-06 23:39:03.428463,1047,5,1925,2022,Delivered,2025-02-06 23:49:03.428463,2025-02-06 23:51:03.428463
5910,8910,2025-01-22 01:10:03.428463,1030,1,175,2092,Delivered,2025-01-22 01:20:03.428463,2025-01-22 01:22:03.428463
5911,8911,2025-02-01 18:29:03.428463,1014,3,435,2019,Delivered,2025-02-01 18:39:03.428463,2025-02-01 18:44:03.428463
5912,8912,2025-02-13 00:59:03.428463,1000,3,216,2018,Delivered,2025-02-13 01:09:03.428463,2025-02-13 01:09:03.428463
5913,8913,2025-01-24 17:08:03.428463,1007,4,80,2098,Delivered,2025-01-24 17:18:03.428463,2025-01-24 17:20:03.428463
5914,8914,2025-01-31 01:06:03.428463,1006,2,28,2080,Delivered,2025-01-31 01:16:03.428463,2025-01-31 01:18:03.428463
5915,8915,2025-01-30 04:33:03.428463,1004,3,84,2085,Delivered,2025-01-30 04:43:03.428463,2025-01-30 04:43:03.428463
5916,8916,2025-02-04 20:28:03.428463,1036,4,260,2097,Delivered,2025-02-04 20:38:03.428463,2025-02-04 20:38:03.428463
5917,8917,2025-02-10 23:49:03.428463,1045,5,400,2077,Delivered,2025-02-10 23:59:03.428463,2025-02-10 23:59:03.428463
5918,8918,2025-01-22 06:34:03.428463,1007,2,40,2013,Delivered,2025-01-22 06:44:03.428463,2025-01-22 06:59:03.428463
5919,8919,2025-02-15 03:24:03.428463,1015,4,460,2011,Delivered,2025-02-15 03:34:03.428463,2025-02-15 03:36:03.428463
5920,8920,2025-02-14 22:43:03.428463,1039,3,330,2017,Delivered,2025-02-14 22:53:03.428463,2025-02-14 23:08:03.428463
5921,8921,2025-01-31 05:21:03.428463,1016,2,300,2002,Delivered,2025-01-31 05:31:03.428463,2025-01-31 05:46:03.428463
5922,8922,2025-02-20 03:43:03.428463,1026,3,897,2052,Delivered,2025-02-20 03:53:03.428463,2025-02-20 03:53:03.428463
5923,8923,2025-02-17 06:06:03.428463,1030,3,525,2086,Delivered,2025-02-17 06:16:03.428463,2025-02-17 06:18:03.428463
5924,8924,2025-02-20 06:31:03.428463,1001,2,520,2008,Delivered,2025-02-20 06:41:03.428463,2025-02-20 06:51:03.428463
5925,8925,2025-01-23 20:08:03.428463,1001,3,780,2054,Delivered,2025-01-23 20:18:03.428463,2025-01-23 20:28:03.428463
5926,8926,2025-02-08 00:47:03.428463,1031,5,650,2003,Delivered,2025-02-08 00:57:03.428463,2025-02-08 01:12:03.428463
5927,8927,2025-02-04 03:27:03.428463,1020,4,640,2063,Delivered,2025-02-04 03:37:03.428463,2025-02-04 03:42:03.428463
5928,8928,2025-02-03 21:23:03.428463,1041,4,1100,2013,Delivered,2025-02-03 21:33:03.428463,2025-02-03 21:35:03.428463
5929,8929,2025-02-06 05:04:03.428463,1010,3,540,2081,Delivered,2025-02-06 05:14:03.428463,2025-02-06 05:16:03.428463
5930,8930,2025-02-12 01:01:03.428463,1030,2,350,2007,Delivered,2025-02-12 01:11:03.428463,2025-02-12 01:13:03.428463
5931,8931,2025-01-24 03:49:03.428463,1045,1,80,2032,Delivered,2025-01-24 03:59:03.428463,2025-01-24 04:09:03.428463
5932,8932,2025-02-06 05:43:03.428463,1017,1,240,2015,Delivered,2025-02-06 05:53:03.428463,2025-02-06 06:03:03.428463
5933,8933,2025-02-10 23:55:03.428463,1006,5,70,2084,Delivered,2025-02-11 00:05:03.428463,2025-02-11 00:05:03.428463
5934,8934,2025-02-10 21:38:03.428463,1027,1,99,2013,Delivered,2025-02-10 21:48:03.428463,2025-02-10 21:50:03.428463
5935,8935,2025-01-27 03:53:03.428463,1039,3,330,2043,Delivered,2025-01-27 04:03:03.428463,2025-01-27 04:18:03.428463
5936,8936,2025-02-04 04:50:03.428463,1021,2,1198,2094,Delivered,2025-02-04 05:00:03.428463,2025-02-04 05:15:03.428463
5937,8937,2025-02-01 15:10:03.428463,1011,3,180,2062,Delivered,2025-02-01 15:20:03.428463,2025-02-01 15:25:03.428463
5938,8938,2025-02-07 05:22:03.428463,1021,5,2995,2081,Delivered,2025-02-07 05:32:03.428463,2025-02-07 05:42:03.428463
5939,8939,2025-01-24 05:58:03.428463,1039,1,110,2086,Delivered,2025-01-24 06:08:03.428463,2025-01-24 06:08:03.428463
