InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastUpdated
20051013,2005,1013,301,100,2025-02-18 08:46:08.069235
20061013,2006,1013,374,100,2025-02-19 08:46:08.069298
20071013,2007,1013,526,100,2025-02-19 08:46:08.069359
20081013,2008,1013,673,100,2025-02-18 08:46:08.069429
20091013,2009,1013,485,100,2025-02-17 08:46:08.069500
20101013,2010,1013,799,100,2025-02-17 08:46:08.069571
20111013,2011,1013,942,100,2025-02-19 08:46:08.069640
20121013,2012,1013,547,100,2025-02-17 08:46:08.069710
20131013,2013,1013,236,100,2025-02-17 08:46:08.069781
20141013,2014,1013,306,100,2025-02-20 08:46:08.069852
20151013,2015,1013,380,100,2025-02-20 08:46:08.069919
20161013,2016,1013,440,100,2025-02-19 08:46:08.069984
20171013,2017,1013,992,100,2025-02-19 08:46:08.070048
20181013,2018,1013,675,100,2025-02-20 08:46:08.070115
20191013,2019,1013,981,100,2025-02-20 08:46:08.070182
20201013,2020,1013,119,100,2025-02-20 08:46:08.070249
20211013,2021,1013,132,100,2025-02-18 08:46:08.070319
20221013,2022,1013,244,100,2025-02-17 08:46:08.070388
20231013,2023,1013,788,100,2025-02-19 08:46:08.070456
20241013,2024,1013,197,100,2025-02-17 08:46:08.070522
20251013,2025,1013,689,100,2025-02-20 08:46:08.070588
20261013,2026,1013,611,100,2025-02-19 08:46:08.070654
20271013,2027,1013,548,100,2025-02-18 08:46:08.070722
20281013,2028,1013,162,100,2025-02-19 08:46:08.070787
20291013,2029,1013,973,100,2025-02-17 08:46:08.070855
20301013,2030,1013,577,100,2025-02-17 08:46:08.070923
20311013,2031,1013,369,100,2025-02-18 08:46:08.070990
20321013,2032,1013,687,100,2025-02-18 08:46:08.071056
20331013,2033,1013,940,100,2025-02-20 08:46:08.071122
20341013,2034,1013,790,100,2025-02-17 08:46:08.071188
20351013,2035,1013,686,100,2025-02-20 08:46:08.071258
20361013,2036,1013,586,100,2025-02-17 08:46:08.071328
20371013,2037,1013,364,100,2025-02-17 08:46:08.071417
20381013,2038,1013,444,100,2025-02-19 08:46:08.071495
20391013,2039,1013,65,100,2025-02-19 08:46:08.071562
20401013,2040,1013,141,100,2025-02-20 08:46:08.071633
20411013,2041,1013,370,100,2025-02-17 08:46:08.071708
20421013,2042,1013,153,100,2025-02-18 08:46:08.071789
20431013,2043,1013,404,100,2025-02-18 08:46:08.071870
20441013,2044,1013,564,100,2025-02-17 08:46:08.071938
20451013,2045,1013,349,100,2025-02-20 08:46:08.071994
20461013,2046,1013,508,100,2025-02-17 08:46:08.072069
20471013,2047,1013,624,100,2025-02-19 08:46:08.072126
20481013,2048,1013,742,100,2025-02-18 08:46:08.072175
20491013,2049,1013,531,100,2025-02-17 08:46:08.072223
20501013,2050,1013,182,100,2025-02-19 08:46:08.072271
20511013,2051,1013,471,100,2025-02-20 08:46:08.072345
20521013,2052,1013,831,100,2025-02-17 08:46:08.072409
20531013,2053,1013,615,100,2025-02-18 08:46:08.072479
20541013,2054,1013,934,100,2025-02-17 08:46:08.072549
20551013,2055,1013,52,100,2025-02-19 08:46:08.072617
20561013,2056,1013,873,100,2025-02-18 08:46:08.072682
20571013,2057,1013,356,100,2025-02-20 08:46:08.072748
20581013,2058,1013,664,100,2025-02-17 08:46:08.072817
20591013,2059,1013,540,100,2025-02-19 08:46:08.072883
20601013,2060,1013,139,100,2025-02-18 08:46:08.072954
20611013,2061,1013,316,100,2025-02-20 08:46:08.073021
20621013,2062,1013,306,100,2025-02-17 08:46:08.073088
20631013,2063,1013,435,100,2025-02-20 08:46:08.073156
20641013,2064,1013,694,100,2025-02-18 08:46:08.073224
20651013,2065,1013,978,100,2025-02-17 08:46:08.073290
20661013,2066,1013,532,100,2025-02-19 08:46:08.073354
20671013,2067,1013,58,100,2025-02-17 08:46:08.073420
20681013,2068,1013,404,100,2025-02-18 08:46:08.073498
20691013,2069,1013,723,100,2025-02-17 08:46:08.073547
20701013,2070,1013,191,100,2025-02-18 08:46:08.073597
20711013,2071,1013,881,100,2025-02-20 08:46:08.073645
20721013,2072,1013,884,100,2025-02-18 08:46:08.073693
20731013,2073,1013,393,100,2025-02-19 08:46:08.073743
20741013,2074,1013,537,100,2025-02-20 08:46:08.073814
20751013,2075,1013,364,100,2025-02-20 08:46:08.073886
20761013,2076,1013,184,100,2025-02-20 08:46:08.073955
20771013,2077,1013,368,100,2025-02-20 08:46:08.074025
20781013,2078,1013,458,100,2025-02-18 08:46:08.074094
20791013,2079,1013,473,100,2025-02-18 08:46:08.074162
20801013,2080,1013,776,100,2025-02-17 08:46:08.074227
20811013,2081,1013,324,100,2025-02-20 08:46:08.074291
20821013,2082,1013,303,100,2025-02-17 08:46:08.074356
20831013,2083,1013,956,100,2025-02-17 08:46:08.074421
20841013,2084,1013,184,100,2025-02-18 08:46:08.074485
20851013,2085,1013,830,100,2025-02-18 08:46:08.074551
20861013,2086,1013,166,100,2025-02-17 08:46:08.074615
20871013,2087,1013,884,100,2025-02-19 08:46:08.074685
20881013,2088,1013,312,100,2025-02-17 08:46:08.074751
20891013,2089,1013,700,100,2025-02-18 08:46:08.074819
20901013,2090,1013,905,100,2025-02-18 08:46:08.074889
20911013,2091,1013,150,100,2025-02-17 08:46:08.074955
20921013,2092,1013,941,100,2025-02-19 08:46:08.075021
20931013,2093,1013,744,100,2025-02-18 08:46:08.075086
20941013,2094,1013,548,100,2025-02-18 08:46:08.075152
20951013,2095,1013,88,100,2025-02-17 08:46:08.075215
20961013,2096,1013,925,100,2025-02-18 08:46:08.075278
20971013,2097,1013,618,100,2025-02-20 08:46:08.075342
20981013,2098,1013,833,100,2025-02-17 08:46:08.075425
20991013,2099,1013,120,100,2025-02-19 08:46:08.075498
20001014,2000,1014,741,100,2025-02-20 08:46:08.075809
20011014,2001,1014,102,100,2025-02-17 08:46:08.075883
20021014,2002,1014,593,100,2025-02-19 08:46:08.075949
20031014,2003,1014,904,100,2025-02-20 08:46:08.076013
20041014,2004,1014,123,100,2025-02-19 08:46:08.076076
20051014,2005,1014,344,100,2025-02-19 08:46:08.076146
20061014,2006,1014,456,100,2025-02-19 08:46:08.076209
20071014,2007,1014,223,100,2025-02-19 08:46:08.076273
20081014,2008,1014,169,100,2025-02-19 08:46:08.076336
20091014,2009,1014,314,100,2025-02-17 08:46:08.076398
20101014,2010,1014,372,100,2025-02-18 08:46:08.076462
20111014,2011,1014,695,100,2025-02-18 08:46:08.076526
20121014,2012,1014,256,100,2025-02-19 08:46:08.076589
20131014,2013,1014,271,100,2025-02-19 08:46:08.076651
20141014,2014,1014,458,100,2025-02-17 08:46:08.076716
20151014,2015,1014,220,100,2025-02-19 08:46:08.076787
20161014,2016,1014,811,100,2025-02-20 08:46:08.076854
20171014,2017,1014,908,100,2025-02-18 08:46:08.076918
20181014,2018,1014,785,100,2025-02-19 08:46:08.076982
20191014,2019,1014,983,100,2025-02-18 08:46:08.077046
20201014,2020,1014,380,100,2025-02-19 08:46:08.077109
20211014,2021,1014,751,100,2025-02-20 08:46:08.077177
20221014,2022,1014,326,100,2025-02-17 08:46:08.077244
20231014,2023,1014,482,100,2025-02-20 08:46:08.077309
20241014,2024,1014,494,100,2025-02-17 08:46:08.077374
20251014,2025,1014,434,100,2025-02-17 08:46:08.077438
20261014,2026,1014,157,100,2025-02-17 08:46:08.077504
20271014,2027,1014,891,100,2025-02-17 08:46:08.077567
20281014,2028,1014,384,100,2025-02-18 08:46:08.077630
20291014,2029,1014,992,100,2025-02-20 08:46:08.077697
20301014,2030,1014,284,100,2025-02-20 08:46:08.077767
20311014,2031,1014,896,100,2025-02-17 08:46:08.077830
20321014,2032,1014,315,100,2025-02-17 08:46:08.077893
20331014,2033,1014,252,100,2025-02-18 08:46:08.077957
20341014,2034,1014,746,100,2025-02-20 08:46:08.078021
20351014,2035,1014,856,100,2025-02-17 08:46:08.078084
20361014,2036,1014,929,100,2025-02-19 08:46:08.078146
20371014,2037,1014,598,100,2025-02-17 08:46:08.078211
20381014,2038,1014,895,100,2025-02-20 08:46:08.078272
20391014,2039,1014,973,100,2025-02-20 08:46:08.078335
20401014,2040,1014,480,100,2025-02-18 08:46:08.078450
20411014,2041,1014,714,100,2025-02-17 08:46:08.078519
20421014,2042,1014,813,100,2025-02-19 08:46:08.078585
20431014,2043,1014,103,100,2025-02-20 08:46:08.078648
20441014,2044,1014,892,100,2025-02-18 08:46:08.078712
20451014,2045,1014,928,100,2025-02-19 08:46:08.078780
20461014,2046,1014,427,100,2025-02-17 08:46:08.078845
20471014,2047,1014,910,100,2025-02-17 08:46:08.078893
20481014,2048,1014,292,100,2025-02-20 08:46:08.078941
20491014,2049,1014,216,100,2025-02-18 08:46:08.078987
20501014,2050,1014,199,100,2025-02-18 08:46:08.079034
20511014,2051,1014,508,100,2025-02-19 08:46:08.079085
20521014,2052,1014,759,100,2025-02-17 08:46:08.079131
20531014,2053,1014,211,100,2025-02-17 08:46:08.079178
20541014,2054,1014,475,100,2025-02-18 08:46:08.079226
20551014,2055,1014,427,100,2025-02-18 08:46:08.079272
20561014,2056,1014,88,100,2025-02-20 08:46:08.079336
20571014,2057,1014,611,100,2025-02-17 08:46:08.079401
20581014,2058,1014,810,100,2025-02-19 08:46:08.079476
20591014,2059,1014,253,100,2025-02-17 08:46:08.079534
20601014,2060,1014,732,100,2025-02-20 08:46:08.079582
20611014,2061,1014,318,100,2025-02-18 08:46:08.079629
20621014,2062,1014,581,100,2025-02-17 08:46:08.079676
20631014,2063,1014,947,100,2025-02-20 08:46:08.079722
20641014,2064,1014,664,100,2025-02-19 08:46:08.079769
20651014,2065,1014,527,100,2025-02-19 08:46:08.079816
20661014,2066,1014,363,100,2025-02-19 08:46:08.079865
20671014,2067,1014,411,100,2025-02-19 08:46:08.079913
20681014,2068,1014,402,100,2025-02-20 08:46:08.079961
20691014,2069,1014,360,100,2025-02-17 08:46:08.080009
20701014,2070,1014,165,100,2025-02-17 08:46:08.080055
20711014,2071,1014,419,100,2025-02-17 08:46:08.080101
20721014,2072,1014,238,100,2025-02-18 08:46:08.080147
20731014,2073,1014,371,100,2025-02-20 08:46:08.080194
20741014,2074,1014,499,100,2025-02-19 08:46:08.080241
20751014,2075,1014,440,100,2025-02-17 08:46:08.080287
20761014,2076,1014,395,100,2025-02-19 08:46:08.080334
20771014,2077,1014,341,100,2025-02-18 08:46:08.080387
20781014,2078,1014,851,100,2025-02-20 08:46:08.080451
20791014,2079,1014,217,100,2025-02-20 08:46:08.080500
20801014,2080,1014,318,100,2025-02-17 08:46:08.080547
20811014,2081,1014,383,100,2025-02-18 08:46:08.080594
20821014,2082,1014,100,100,2025-02-18 08:46:08.080641
20831014,2083,1014,343,100,2025-02-18 08:46:08.080690
20841014,2084,1014,197,100,2025-02-18 08:46:08.080738
20851014,2085,1014,222,100,2025-02-18 08:46:08.080785
20861014,2086,1014,829,100,2025-02-19 08:46:08.080832
20871014,2087,1014,273,100,2025-02-17 08:46:08.080879
20881014,2088,1014,322,100,2025-02-19 08:46:08.080927
20891014,2089,1014,74,100,2025-02-18 08:46:08.080975
20901014,2090,1014,809,100,2025-02-18 08:46:08.081021
20911014,2091,1014,889,100,2025-02-20 08:46:08.081068
20921014,2092,1014,660,100,2025-02-17 08:46:08.081116
20931014,2093,1014,703,100,2025-02-20 08:46:08.081163
20941014,2094,1014,335,100,2025-02-18 08:46:08.081210
20951014,2095,1014,716,100,2025-02-20 08:46:08.081257
20961014,2096,1014,784,100,2025-02-19 08:46:08.081303
20971014,2097,1014,313,100,2025-02-18 08:46:08.081349
20981014,2098,1014,561,100,2025-02-17 08:46:08.081394
20991014,2099,1014,793,100,2025-02-20 08:46:08.081442
20001015,2000,1015,907,100,2025-02-20 08:46:08.081687
20011015,2001,1015,764,100,2025-02-17 08:46:08.081739
20021015,2002,1015,635,100,2025-02-17 08:46:08.081787
20031015,2003,1015,297,100,2025-02-17 08:46:08.081834
20041015,2004,1015,297,100,2025-02-20 08:46:08.081880
20051015,2005,1015,547,100,2025-02-20 08:46:08.081928
20061015,2006,1015,925,100,2025-02-20 08:46:08.081974
20071015,2007,1015,746,100,2025-02-20 08:46:08.082021
20081015,2008,1015,963,100,2025-02-20 08:46:08.082069
20091015,2009,1015,369,100,2025-02-17 08:46:08.082116
20101015,2010,1015,498,100,2025-02-18 08:46:08.082163
20111015,2011,1015,171,100,2025-02-18 08:46:08.082211
20121015,2012,1015,377,100,2025-02-17 08:46:08.082257
20131015,2013,1015,265,100,2025-02-19 08:46:08.082305
20141015,2014,1015,460,100,2025-02-17 08:46:08.082352
20151015,2015,1015,368,100,2025-02-19 08:46:08.082399
20161015,2016,1015,132,100,2025-02-19 08:46:08.082447
20171015,2017,1015,983,100,2025-02-19 08:46:08.082494
20181015,2018,1015,130,100,2025-02-19 08:46:08.082547
20191015,2019,1015,151,100,2025-02-17 08:46:08.082629
20201015,2020,1015,607,100,2025-02-18 08:46:08.082707
20211015,2021,1015,919,100,2025-02-20 08:46:08.082785
20221015,2022,1015,498,100,2025-02-19 08:46:08.082871
20231015,2023,1015,291,100,2025-02-17 08:46:08.082948
20241015,2024,1015,701,100,2025-02-18 08:46:08.083031
20251015,2025,1015,435,100,2025-02-20 08:46:08.083101
20261015,2026,1015,336,100,2025-02-20 08:46:08.083152
20271015,2027,1015,276,100,2025-02-20 08:46:08.083200
20281015,2028,1015,143,100,2025-02-19 08:46:08.083248
20291015,2029,1015,418,100,2025-02-17 08:46:08.083296
20301015,2030,1015,862,100,2025-02-17 08:46:08.083344
20311015,2031,1015,250,100,2025-02-20 08:46:08.083407
20321015,2032,1015,109,100,2025-02-19 08:46:08.083457
20331015,2033,1015,244,100,2025-02-20 08:46:08.083505
20341015,2034,1015,312,100,2025-02-17 08:46:08.083552
20351015,2035,1015,122,100,2025-02-17 08:46:08.083599
20361015,2036,1015,490,100,2025-02-19 08:46:08.083653
20371015,2037,1015,800,100,2025-02-20 08:46:08.083721
20381015,2038,1015,411,100,2025-02-19 08:46:08.083770
20391015,2039,1015,399,100,2025-02-20 08:46:08.083817
20401015,2040,1015,501,100,2025-02-17 08:46:08.083865
20411015,2041,1015,819,100,2025-02-19 08:46:08.083913
20421015,2042,1015,226,100,2025-02-18 08:46:08.083960
20431015,2043,1015,785,100,2025-02-17 08:46:08.084009
20441015,2044,1015,105,100,2025-02-18 08:46:08.084056
20451015,2045,1015,189,100,2025-02-19 08:46:08.084103
20461015,2046,1015,783,100,2025-02-18 08:46:08.084150
20471015,2047,1015,369,100,2025-02-19 08:46:08.084200
20481015,2048,1015,943,100,2025-02-17 08:46:08.084247
20491015,2049,1015,766,100,2025-02-19 08:46:08.084295
20501015,2050,1015,782,100,2025-02-20 08:46:08.084343
20511015,2051,1015,939,100,2025-02-19 08:46:08.084394
20521015,2052,1015,641,100,2025-02-20 08:46:08.084443
20531015,2053,1015,94,100,2025-02-18 08:46:08.084490
20541015,2054,1015,114,100,2025-02-19 08:46:08.084538
20551015,2055,1015,811,100,2025-02-18 08:46:08.084602
20561015,2056,1015,270,100,2025-02-17 08:46:08.084652
20571015,2057,1015,740,100,2025-02-20 08:46:08.084711
20581015,2058,1015,722,100,2025-02-19 08:46:08.084765
20591015,2059,1015,819,100,2025-02-18 08:46:08.084813
20601015,2060,1015,311,100,2025-02-20 08:46:08.084881
20611015,2061,1015,157,100,2025-02-20 08:46:08.084942
20621015,2062,1015,169,100,2025-02-19 08:46:08.084990
20631015,2063,1015,664,100,2025-02-17 08:46:08.085038
20641015,2064,1015,254,100,2025-02-20 08:46:08.085084
20651015,2065,1015,413,100,2025-02-18 08:46:08.085132
20661015,2066,1015,311,100,2025-02-18 08:46:08.085179
20671015,2067,1015,693,100,2025-02-19 08:46:08.085225
20681015,2068,1015,281,100,2025-02-19 08:46:08.085272
20691015,2069,1015,627,100,2025-02-17 08:46:08.085319
20701015,2070,1015,957,100,2025-02-18 08:46:08.085366
20711015,2071,1015,549,100,2025-02-20 08:46:08.085413
20721015,2072,1015,701,100,2025-02-20 08:46:08.085459
20731015,2073,1015,950,100,2025-02-19 08:46:08.085506
20741015,2074,1015,90,100,2025-02-18 08:46:08.085552
20751015,2075,1015,763,100,2025-02-17 08:46:08.085599
20761015,2076,1015,967,100,2025-02-18 08:46:08.085645
20771015,2077,1015,969,100,2025-02-18 08:46:08.085691
20781015,2078,1015,156,100,2025-02-19 08:46:08.085738
20791015,2079,1015,855,100,2025-02-20 08:46:08.085808
20801015,2080,1015,798,100,2025-02-20 08:46:08.085857
20811015,2081,1015,134,100,2025-02-18 08:46:08.085904
20821015,2082,1015,848,100,2025-02-17 08:46:08.085952
20831015,2083,1015,462,100,2025-02-19 08:46:08.085999
20841015,2084,1015,166,100,2025-02-17 08:46:08.086045
20851015,2085,1015,517,100,2025-02-18 08:46:08.086095
20861015,2086,1015,254,100,2025-02-20 08:46:08.086159
20871015,2087,1015,337,100,2025-02-20 08:46:08.086232
20881015,2088,1015,256,100,2025-02-20 08:46:08.086310
20891015,2089,1015,945,100,2025-02-20 08:46:08.086359
20901015,2090,1015,140,100,2025-02-17 08:46:08.086406
20911015,2091,1015,828,100,2025-02-17 08:46:08.086453
20921015,2092,1015,239,100,2025-02-20 08:46:08.086500
20931015,2093,1015,469,100,2025-02-19 08:46:08.086547
20941015,2094,1015,305,100,2025-02-18 08:46:08.086594
20951015,2095,1015,341,100,2025-02-20 08:46:08.086640
20961015,2096,1015,986,100,2025-02-18 08:46:08.086687
20971015,2097,1015,372,100,2025-02-17 08:46:08.086733
20981015,2098,1015,159,100,2025-02-17 08:46:08.086779
20991015,2099,1015,461,100,2025-02-19 08:46:08.086827
20001016,2000,1016,472,100,2025-02-17 08:46:08.087066
20011016,2001,1016,658,100,2025-02-19 08:46:08.087119
20021016,2002,1016,287,100,2025-02-19 08:46:08.087169
20031016,2003,1016,551,100,2025-02-17 08:46:08.087219
20041016,2004,1016,100,100,2025-02-19 08:46:08.087268
20051016,2005,1016,416,100,2025-02-19 08:46:08.087316
20061016,2006,1016,737,100,2025-02-20 08:46:08.087364
20071016,2007,1016,63,100,2025-02-18 08:46:08.087427
20081016,2008,1016,909,100,2025-02-18 08:46:08.087475
20091016,2009,1016,325,100,2025-02-19 08:46:08.087522
20101016,2010,1016,924,100,2025-02-18 08:46:08.087569
20111016,2011,1016,449,100,2025-02-17 08:46:08.087619
20121016,2012,1016,572,100,2025-02-18 08:46:08.087667
20131016,2013,1016,853,100,2025-02-20 08:46:08.087716
20141016,2014,1016,93,100,2025-02-18 08:46:08.087765
20151016,2015,1016,864,100,2025-02-19 08:46:08.087812
20161016,2016,1016,490,100,2025-02-18 08:46:08.087861
20171016,2017,1016,897,100,2025-02-20 08:46:08.087908
20181016,2018,1016,685,100,2025-02-18 08:46:08.087974
20191016,2019,1016,204,100,2025-02-18 08:46:08.088024
20201016,2020,1016,806,100,2025-02-17 08:46:08.088072
20211016,2021,1016,836,100,2025-02-19 08:46:08.088120
20221016,2022,1016,883,100,2025-02-20 08:46:08.088168
20231016,2023,1016,408,100,2025-02-17 08:46:08.088216
20241016,2024,1016,654,100,2025-02-17 08:46:08.088264
20251016,2025,1016,306,100,2025-02-17 08:46:08.088311
20261016,2026,1016,587,100,2025-02-20 08:46:08.088359
20271016,2027,1016,180,100,2025-02-18 08:46:08.088406
20281016,2028,1016,587,100,2025-02-19 08:46:08.088453
20291016,2029,1016,969,100,2025-02-20 08:46:08.088501
20301016,2030,1016,519,100,2025-02-18 08:46:08.088549
20311016,2031,1016,289,100,2025-02-18 08:46:08.088597
20321016,2032,1016,935,100,2025-02-18 08:46:08.088644
20331016,2033,1016,824,100,2025-02-17 08:46:08.088691
20341016,2034,1016,407,100,2025-02-18 08:46:08.088738
20351016,2035,1016,365,100,2025-02-18 08:46:08.088785
20361016,2036,1016,617,100,2025-02-19 08:46:08.088832
20371016,2037,1016,543,100,2025-02-19 08:46:08.088879
20381016,2038,1016,690,100,2025-02-17 08:46:08.088925
20391016,2039,1016,448,100,2025-02-19 08:46:08.088972
20401016,2040,1016,367,100,2025-02-20 08:46:08.089031
20411016,2041,1016,246,100,2025-02-17 08:46:08.089111
20421016,2042,1016,861,100,2025-02-18 08:46:08.089185
20431016,2043,1016,608,100,2025-02-17 08:46:08.089260
20441016,2044,1016,911,100,2025-02-17 08:46:08.089312
20451016,2045,1016,847,100,2025-02-18 08:46:08.089361
20461016,2046,1016,398,100,2025-02-18 08:46:08.089409
20471016,2047,1016,987,100,2025-02-18 08:46:08.089456
20481016,2048,1016,367,100,2025-02-19 08:46:08.089504
20491016,2049,1016,296,100,2025-02-19 08:46:08.089552
20501016,2050,1016,667,100,2025-02-18 08:46:08.089598
20511016,2051,1016,766,100,2025-02-20 08:46:08.089645
20521016,2052,1016,449,100,2025-02-18 08:46:08.089691
20531016,2053,1016,831,100,2025-02-20 08:46:08.089737
20541016,2054,1016,319,100,2025-02-18 08:46:08.089784
20551016,2055,1016,866,100,2025-02-20 08:46:08.089832
20561016,2056,1016,902,100,2025-02-18 08:46:08.089880
20571016,2057,1016,60,100,2025-02-19 08:46:08.089926
20581016,2058,1016,117,100,2025-02-17 08:46:08.089975
20591016,2059,1016,879,100,2025-02-18 08:46:08.090021
20601016,2060,1016,111,100,2025-02-17 08:46:08.090068
20611016,2061,1016,342,100,2025-02-18 08:46:08.090134
20621016,2062,1016,128,100,2025-02-19 08:46:08.090202
20631016,2063,1016,897,100,2025-02-20 08:46:08.090251
20641016,2064,1016,89,100,2025-02-18 08:46:08.090301
20651016,2065,1016,548,100,2025-02-18 08:46:08.090349
20661016,2066,1016,143,100,2025-02-19 08:46:08.090397
20671016,2067,1016,798,100,2025-02-19 08:46:08.090444
20681016,2068,1016,77,100,2025-02-18 08:46:08.090491
20691016,2069,1016,800,100,2025-02-19 08:46:08.090539
20701016,2070,1016,109,100,2025-02-18 08:46:08.090585
20711016,2071,1016,151,100,2025-02-17 08:46:08.090632
20721016,2072,1016,714,100,2025-02-20 08:46:08.090680
20731016,2073,1016,472,100,2025-02-17 08:46:08.090728
20741016,2074,1016,608,100,2025-02-17 08:46:08.090776
20751016,2075,1016,965,100,2025-02-18 08:46:08.090825
20761016,2076,1016,612,100,2025-02-20 08:46:08.090871
20771016,2077,1016,603,100,2025-02-19 08:46:08.090919
20781016,2078,1016,319,100,2025-02-20 08:46:08.090967
20791016,2079,1016,980,100,2025-02-18 08:46:08.091013
20801016,2080,1016,944,100,2025-02-18 08:46:08.091061
20811016,2081,1016,470,100,2025-02-18 08:46:08.091108
20821016,2082,1016,429,100,2025-02-17 08:46:08.091154
20831016,2083,1016,319,100,2025-02-17 08:46:08.091220
20841016,2084,1016,298,100,2025-02-18 08:46:08.091284
20851016,2085,1016,74,100,2025-02-17 08:46:08.091334
20861016,2086,1016,388,100,2025-02-19 08:46:08.091381
20871016,2087,1016,593,100,2025-02-18 08:46:08.091442
20881016,2088,1016,277,100,2025-02-19 08:46:08.091492
20891016,2089,1016,863,100,2025-02-17 08:46:08.091539
20901016,2090,1016,958,100,2025-02-18 08:46:08.091587
20911016,2091,1016,195,100,2025-02-19 08:46:08.091634
20921016,2092,1016,107,100,2025-02-18 08:46:08.091680
20931016,2093,1016,344,100,2025-02-18 08:46:08.091728
20941016,2094,1016,704,100,2025-02-19 08:46:08.091776
20951016,2095,1016,942,100,2025-02-17 08:46:08.091822
20961016,2096,1016,929,100,2025-02-18 08:46:08.091869
20971016,2097,1016,802,100,2025-02-18 08:46:08.091915
20981016,2098,1016,76,100,2025-02-19 08:46:08.091960
20991016,2099,1016,586,100,2025-02-19 08:46:08.092008
20001017,2000,1017,839,100,2025-02-18 08:46:08.092210
20011017,2001,1017,569,100,2025-02-19 08:46:08.092270
20021017,2002,1017,816,100,2025-02-17 08:46:08.092345
20031017,2003,1017,741,100,2025-02-20 08:46:08.092404
20041017,2004,1017,333,100,2025-02-19 08:46:08.092454
20051017,2005,1017,190,100,2025-02-20 08:46:08.092515
20061017,2006,1017,350,100,2025-02-19 08:46:08.092594
20071017,2007,1017,203,100,2025-02-18 08:46:08.092671
20081017,2008,1017,649,100,2025-02-19 08:46:08.092742
20091017,2009,1017,492,100,2025-02-19 08:46:08.092792
20101017,2010,1017,779,100,2025-02-17 08:46:08.092840
20111017,2011,1017,952,100,2025-02-19 08:46:08.092887
20121017,2012,1017,726,100,2025-02-17 08:46:08.092933
20131017,2013,1017,798,100,2025-02-20 08:46:08.092982
20141017,2014,1017,148,100,2025-02-19 08:46:08.093031
20151017,2015,1017,58,100,2025-02-19 08:46:08.093078
20161017,2016,1017,183,100,2025-02-18 08:46:08.093124
20171017,2017,1017,599,100,2025-02-17 08:46:08.093171
20181017,2018,1017,291,100,2025-02-17 08:46:08.093218
20191017,2019,1017,601,100,2025-02-19 08:46:08.093265
20201017,2020,1017,127,100,2025-02-18 08:46:08.093311
20211017,2021,1017,314,100,2025-02-18 08:46:08.093368
20221017,2022,1017,515,100,2025-02-20 08:46:08.093444
20231017,2023,1017,148,100,2025-02-20 08:46:08.093495
20241017,2024,1017,606,100,2025-02-17 08:46:08.093543
20251017,2025,1017,187,100,2025-02-18 08:46:08.093591
20261017,2026,1017,645,100,2025-02-17 08:46:08.093639
20271017,2027,1017,985,100,2025-02-20 08:46:08.093686
20281017,2028,1017,256,100,2025-02-17 08:46:08.093733
20291017,2029,1017,196,100,2025-02-19 08:46:08.093781
20301017,2030,1017,676,100,2025-02-18 08:46:08.093827
20311017,2031,1017,141,100,2025-02-20 08:46:08.093874
20321017,2032,1017,657,100,2025-02-20 08:46:08.093922
20331017,2033,1017,883,100,2025-02-19 08:46:08.093969
20341017,2034,1017,922,100,2025-02-20 08:46:08.094017
20351017,2035,1017,471,100,2025-02-19 08:46:08.094063
20361017,2036,1017,583,100,2025-02-17 08:46:08.094110
20371017,2037,1017,248,100,2025-02-18 08:46:08.094158
20381017,2038,1017,144,100,2025-02-20 08:46:08.094205
20391017,2039,1017,422,100,2025-02-19 08:46:08.094252
20401017,2040,1017,908,100,2025-02-17 08:46:08.094299
20411017,2041,1017,775,100,2025-02-19 08:46:08.094346
20421017,2042,1017,614,100,2025-02-17 08:46:08.094394
20431017,2043,1017,696,100,2025-02-18 08:46:08.094450
20441017,2044,1017,428,100,2025-02-19 08:46:08.094532
20451017,2045,1017,989,100,2025-02-18 08:46:08.094582
20461017,2046,1017,662,100,2025-02-20 08:46:08.094628
20471017,2047,1017,175,100,2025-02-20 08:46:08.094675
20481017,2048,1017,96,100,2025-02-19 08:46:08.094722
20491017,2049,1017,498,100,2025-02-18 08:46:08.094775
20501017,2050,1017,533,100,2025-02-17 08:46:08.094850
20511017,2051,1017,649,100,2025-02-17 08:46:08.094898
20521017,2052,1017,609,100,2025-02-18 08:46:08.094946
20531017,2053,1017,229,100,2025-02-18 08:46:08.094993
20541017,2054,1017,429,100,2025-02-17 08:46:08.095039
20551017,2055,1017,93,100,2025-02-20 08:46:08.095085
20561017,2056,1017,775,100,2025-02-17 08:46:08.095132
20571017,2057,1017,509,100,2025-02-19 08:46:08.095179
20581017,2058,1017,760,100,2025-02-19 08:46:08.095225
20591017,2059,1017,558,100,2025-02-20 08:46:08.095271
20601017,2060,1017,902,100,2025-02-17 08:46:08.095319
20611017,2061,1017,468,100,2025-02-20 08:46:08.095364
20621017,2062,1017,208,100,2025-02-17 08:46:08.095426
20631017,2063,1017,576,100,2025-02-18 08:46:08.095474
20641017,2064,1017,970,100,2025-02-20 08:46:08.095529
20651017,2065,1017,81,100,2025-02-20 08:46:08.095602
20661017,2066,1017,697,100,2025-02-17 08:46:08.095680
20671017,2067,1017,300,100,2025-02-17 08:46:08.095759
20681017,2068,1017,649,100,2025-02-18 08:46:08.095819
20691017,2069,1017,58,100,2025-02-20 08:46:08.095866
